timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.119942138671875,2.057711843616515,1.8893597486451268,5.210738505789637,-0.2569353282451629,-0.1302542239427566,-0.2991652488708496
0.139994873046875,1.3986030611097813,1.40071742291525,6.605842034345865,-0.0291322916746139,0.1482933312654495,-0.0860976800322532
0.160047119140625,0.7046415764085948,0.7801604163166135,9.05760799472034,-0.07307069003582,0.5268906354904175,0.0538032054901123
0.18010009765625,0.5550303491991013,0.4316908967129886,10.663437509727478,-0.0496980398893356,0.4084252119064331,0.1353604197502136
0.200152099609375,0.3091979049883783,0.1093893991973251,11.229337701052426,0.0231054238975048,-0.0456071235239505,0.2392955124378204
0.220205078125,0.8996046879950911,0.6078597298499196,10.804552784335613,0.195426657795906,-0.3726830184459686,0.5617965459823608
0.240257080078125,0.0376803999010473,0.6861257495742291,10.181411533397435,0.285619169473648,-0.2207010686397552,0.6846561431884766
0.26031005859375,-1.3271717097111049,0.3598541793838143,10.524718774867058,0.0142251402139663,-0.0069491742178797,0.3495487570762634
0.280363037109375,-1.3379670983612535,-0.2077231513731181,11.075551160919666,-0.3259590864181518,0.1211350709199905,0.1101883873343467
0.300415283203125,-0.4930502053000032,0.2271159802377224,8.871011656397581,-0.2126849591732025,0.4104730188846588,0.1275790482759475
0.320468017578125,0.5211215767912566,0.462344612847641,6.487092320802807,0.1984840929508209,0.5405078530311584,0.3099426031112671
0.34052001953125,1.1970084756195545,-0.1787838379409164,6.053683952647448,0.2600725889205932,0.3894325792789459,0.5355826616287231
0.3605732421875,1.168059590641409,-0.9970987744763492,4.956641579645872,0.2432906180620193,0.0779211819171905,0.6620469093322754
0.380625244140625,0.4742216592546552,-1.7272833729423582,0.6532230854690074,0.414747804403305,-0.1452668756246566,0.6523634791374207
0.40067822265625,-0.3680320790119469,-1.9694959461554884,-4.280368457978963,0.4981260895729065,-0.1861601769924163,0.4983149766921997
0.420731201171875,-0.1999600430909544,-1.285836952020973,-7.922330875870585,0.393081784248352,-0.5655937790870667,0.4793023467063904
0.440783203125,-0.0140852239757776,-0.707853670322895,-12.788413063669203,0.5318177342414856,-1.766767978668213,0.4020795226097107
0.460836181640625,-1.4800189231671392,0.3400074692718684,-19.131768529188637,0.6691374778747559,-1.2305737733840942,0.3303550183773041
0.48088818359375,-2.6520079622119663,1.076940372954309,-20.19660140798092,0.4954761266708374,0.2770335376262665,0.3389004170894623
0.500941162109375,-2.2602508703500037,0.4781137713223695,-16.553070717859267,0.464928537607193,0.337750643491745,0.2134173959493637
0.520992919921875,-1.9994268279083072,-0.636459289933741,-11.238889957773685,0.2840310633182525,-0.096773661673069,-0.0905671268701553
0.5410458984375,-1.2241017958588898,-1.3891690239407122,-7.137225039041042,-0.2817267775535583,-0.1468075662851333,-0.3356331586837768
0.561099365234375,0.2569172442615032,-1.399582427535951,-6.569564267784357,-0.4072833359241485,-0.3999716639518738,-0.3856460452079773
0.581151123046875,1.041527406528592,-0.3944987917855381,-6.411621777015924,0.0165934693068265,-0.7038816213607788,-0.2160469889640808
0.601203857421875,-0.125243970933184,-0.2315972173050045,-2.367956627309322,0.0860381051898002,-0.9105995297431946,-0.2791748642921448
0.621255859375,-0.4015754887061193,0.0922746713325381,2.5017577795118093,-0.3326244652271271,-0.6254211664199829,-0.3127884566783905
0.64130908203125,-0.0737521955616772,0.461905125451833,3.7572324726253754,-0.5374090671539307,-0.2122469395399093,-0.4214277863502502
